"Step","stoic-sweep-10 - train_loss_step","stoic-sweep-10 - train_loss_step__MIN","stoic-sweep-10 - train_loss_step__MAX","wobbly-sweep-9 - train_loss_step","wobbly-sweep-9 - train_loss_step__MIN","wobbly-sweep-9 - train_loss_step__MAX","different-sweep-8 - train_loss_step","different-sweep-8 - train_loss_step__MIN","different-sweep-8 - train_loss_step__MAX","fresh-sweep-7 - train_loss_step","fresh-sweep-7 - train_loss_step__MIN","fresh-sweep-7 - train_loss_step__MAX","vague-sweep-6 - train_loss_step","vague-sweep-6 - train_loss_step__MIN","vague-sweep-6 - train_loss_step__MAX","autumn-sweep-5 - train_loss_step","autumn-sweep-5 - train_loss_step__MIN","autumn-sweep-5 - train_loss_step__MAX","peachy-sweep-4 - train_loss_step","peachy-sweep-4 - train_loss_step__MIN","peachy-sweep-4 - train_loss_step__MAX","resilient-sweep-3 - train_loss_step","resilient-sweep-3 - train_loss_step__MIN","resilient-sweep-3 - train_loss_step__MAX","crimson-sweep-2 - train_loss_step","crimson-sweep-2 - train_loss_step__MIN","crimson-sweep-2 - train_loss_step__MAX","legendary-sweep-1 - train_loss_step","legendary-sweep-1 - train_loss_step__MIN","legendary-sweep-1 - train_loss_step__MAX"
"112","1.708118200302124","1.708118200302124","1.708118200302124","1.6011035442352295","1.6011035442352295","1.6011035442352295","1.6801557540893555","1.6801557540893555","1.6801557540893555","1.3695944547653198","1.3695944547653198","1.3695944547653198","1.7422581911087036","1.7422581911087036","1.7422581911087036","1.8501888513565063","1.8501888513565063","1.8501888513565063","1.5773983001708984","1.5773983001708984","1.5773983001708984","2.3010308742523193","2.3010308742523193","2.3010308742523193","1.5775487422943115","1.5775487422943115","1.5775487422943115","","",""
"113","1.6508342027664185","1.6508342027664185","1.6508342027664185","1.7361167669296265","1.7361167669296265","1.7361167669296265","1.7637577056884766","1.7637577056884766","1.7637577056884766","1.5506421327590942","1.5506421327590942","1.5506421327590942","1.7610883712768555","1.7610883712768555","1.7610883712768555","1.7558144330978394","1.7558144330978394","1.7558144330978394","1.4344240427017212","1.4344240427017212","1.4344240427017212","2.3042216300964355","2.3042216300964355","2.3042216300964355","1.7797634601593018","1.7797634601593018","1.7797634601593018","","",""
"114","1.607636570930481","1.607636570930481","1.607636570930481","1.720630407333374","1.720630407333374","1.720630407333374","1.3766710758209229","1.3766710758209229","1.3766710758209229","1.643347144126892","1.643347144126892","1.643347144126892","1.8419855833053589","1.8419855833053589","1.8419855833053589","1.6093482971191406","1.6093482971191406","1.6093482971191406","1.6770590543746948","1.6770590543746948","1.6770590543746948","2.31219744682312","2.31219744682312","2.31219744682312","1.6218775510787964","1.6218775510787964","1.6218775510787964","","",""
"115","1.773260235786438","1.773260235786438","1.773260235786438","1.7357722520828247","1.7357722520828247","1.7357722520828247","1.3537648916244507","1.3537648916244507","1.3537648916244507","1.402364730834961","1.402364730834961","1.402364730834961","1.475114345550537","1.475114345550537","1.475114345550537","1.6832457780838013","1.6832457780838013","1.6832457780838013","1.53272545337677","1.53272545337677","1.53272545337677","2.3054895401000977","2.3054895401000977","2.3054895401000977","1.673046588897705","1.673046588897705","1.673046588897705","","",""
"116","1.7435110807418823","1.7435110807418823","1.7435110807418823","1.7819550037384033","1.7819550037384033","1.7819550037384033","1.6021647453308105","1.6021647453308105","1.6021647453308105","1.390281081199646","1.390281081199646","1.390281081199646","1.5781527757644653","1.5781527757644653","1.5781527757644653","1.5953205823898315","1.5953205823898315","1.5953205823898315","1.4464125633239746","1.4464125633239746","1.4464125633239746","2.308239221572876","2.308239221572876","2.308239221572876","1.7346848249435425","1.7346848249435425","1.7346848249435425","","",""
"117","1.8963310718536377","1.8963310718536377","1.8963310718536377","1.5290322303771973","1.5290322303771973","1.5290322303771973","1.836021900177002","1.836021900177002","1.836021900177002","1.5537418127059937","1.5537418127059937","1.5537418127059937","1.7149827480316162","1.7149827480316162","1.7149827480316162","1.6636414527893066","1.6636414527893066","1.6636414527893066","1.2962839603424072","1.2962839603424072","1.2962839603424072","2.3152716159820557","2.3152716159820557","2.3152716159820557","1.580535888671875","1.580535888671875","1.580535888671875","","",""
"118","1.714901089668274","1.714901089668274","1.714901089668274","1.5417709350585938","1.5417709350585938","1.5417709350585938","1.7669875621795654","1.7669875621795654","1.7669875621795654","1.649943470954895","1.649943470954895","1.649943470954895","1.473522424697876","1.473522424697876","1.473522424697876","1.8628853559494019","1.8628853559494019","1.8628853559494019","1.5578335523605347","1.5578335523605347","1.5578335523605347","2.3040964603424072","2.3040964603424072","2.3040964603424072","1.6113286018371582","1.6113286018371582","1.6113286018371582","","",""
"119","1.6588611602783203","1.6588611602783203","1.6588611602783203","1.6287041902542114","1.6287041902542114","1.6287041902542114","1.61501944065094","1.61501944065094","1.61501944065094","1.7524147033691406","1.7524147033691406","1.7524147033691406","1.5730417966842651","1.5730417966842651","1.5730417966842651","1.6193751096725464","1.6193751096725464","1.6193751096725464","1.9334356784820557","1.9334356784820557","1.9334356784820557","2.301999568939209","2.301999568939209","2.301999568939209","1.4326446056365967","1.4326446056365967","1.4326446056365967","","",""
"120","1.714928388595581","1.714928388595581","1.714928388595581","1.660710334777832","1.660710334777832","1.660710334777832","1.2306556701660156","1.2306556701660156","1.2306556701660156","1.3415440320968628","1.3415440320968628","1.3415440320968628","1.4784350395202637","1.4784350395202637","1.4784350395202637","1.5725220441818237","1.5725220441818237","1.5725220441818237","1.3064020872116089","1.3064020872116089","1.3064020872116089","2.3017423152923584","2.3017423152923584","2.3017423152923584","1.5793644189834595","1.5793644189834595","1.5793644189834595","","",""
"121","1.5021401643753052","1.5021401643753052","1.5021401643753052","1.6579452753067017","1.6579452753067017","1.6579452753067017","1.5268330574035645","1.5268330574035645","1.5268330574035645","1.5496433973312378","1.5496433973312378","1.5496433973312378","1.6858199834823608","1.6858199834823608","1.6858199834823608","1.832682490348816","1.832682490348816","1.832682490348816","1.5768811702728271","1.5768811702728271","1.5768811702728271","2.303144931793213","2.303144931793213","2.303144931793213","1.7921829223632812","1.7921829223632812","1.7921829223632812","","",""
"125","1.4831746816635132","1.4831746816635132","1.4831746816635132","1.7427644729614258","1.7427644729614258","1.7427644729614258","1.5293381214141846","1.5293381214141846","1.5293381214141846","1.6120247840881348","1.6120247840881348","1.6120247840881348","1.397467851638794","1.397467851638794","1.397467851638794","1.900862693786621","1.900862693786621","1.900862693786621","1.326049566268921","1.326049566268921","1.326049566268921","","","","1.8791404962539673","1.8791404962539673","1.8791404962539673","","",""
"126","1.6483676433563232","1.6483676433563232","1.6483676433563232","1.355861783027649","1.355861783027649","1.355861783027649","1.5657038688659668","1.5657038688659668","1.5657038688659668","1.37813138961792","1.37813138961792","1.37813138961792","1.2351038455963135","1.2351038455963135","1.2351038455963135","1.8017899990081787","1.8017899990081787","1.8017899990081787","1.565824270248413","1.565824270248413","1.565824270248413","","","","1.4985721111297607","1.4985721111297607","1.4985721111297607","","",""
"127","1.4844982624053955","1.4844982624053955","1.4844982624053955","1.5238137245178223","1.5238137245178223","1.5238137245178223","1.3201382160186768","1.3201382160186768","1.3201382160186768","1.7319450378417969","1.7319450378417969","1.7319450378417969","1.519561767578125","1.519561767578125","1.519561767578125","1.7728230953216553","1.7728230953216553","1.7728230953216553","1.7781736850738525","1.7781736850738525","1.7781736850738525","","","","1.4155415296554565","1.4155415296554565","1.4155415296554565","","",""
"128","1.559391975402832","1.559391975402832","1.559391975402832","1.4651308059692383","1.4651308059692383","1.4651308059692383","1.4852579832077026","1.4852579832077026","1.4852579832077026","1.3588860034942627","1.3588860034942627","1.3588860034942627","1.3593814373016357","1.3593814373016357","1.3593814373016357","1.6217409372329712","1.6217409372329712","1.6217409372329712","1.4139618873596191","1.4139618873596191","1.4139618873596191","","","","1.4794979095458984","1.4794979095458984","1.4794979095458984","","",""
"129","1.623518705368042","1.623518705368042","1.623518705368042","1.396524429321289","1.396524429321289","1.396524429321289","1.442291259765625","1.442291259765625","1.442291259765625","1.2078030109405518","1.2078030109405518","1.2078030109405518","1.5852243900299072","1.5852243900299072","1.5852243900299072","1.7384521961212158","1.7384521961212158","1.7384521961212158","1.3942060470581055","1.3942060470581055","1.3942060470581055","","","","1.5629843473434448","1.5629843473434448","1.5629843473434448","","",""
"130","1.686527967453003","1.686527967453003","1.686527967453003","1.4909029006958008","1.4909029006958008","1.4909029006958008","1.5096489191055298","1.5096489191055298","1.5096489191055298","1.5027283430099487","1.5027283430099487","1.5027283430099487","1.3065686225891113","1.3065686225891113","1.3065686225891113","1.8418593406677246","1.8418593406677246","1.8418593406677246","1.3114964962005615","1.3114964962005615","1.3114964962005615","","","","1.5997388362884521","1.5997388362884521","1.5997388362884521","","",""
"131","2.0959668159484863","2.0959668159484863","2.0959668159484863","1.575599193572998","1.575599193572998","1.575599193572998","1.5025578737258911","1.5025578737258911","1.5025578737258911","1.7769254446029663","1.7769254446029663","1.7769254446029663","1.7533364295959473","1.7533364295959473","1.7533364295959473","1.5210134983062744","1.5210134983062744","1.5210134983062744","1.2783303260803223","1.2783303260803223","1.2783303260803223","","","","1.7719594240188599","1.7719594240188599","1.7719594240188599","","",""
"132","1.6172990798950195","1.6172990798950195","1.6172990798950195","1.6248260736465454","1.6248260736465454","1.6248260736465454","1.5638889074325562","1.5638889074325562","1.5638889074325562","1.3108015060424805","1.3108015060424805","1.3108015060424805","1.2557156085968018","1.2557156085968018","1.2557156085968018","1.3999637365341187","1.3999637365341187","1.3999637365341187","1.7018502950668335","1.7018502950668335","1.7018502950668335","","","","1.4930343627929688","1.4930343627929688","1.4930343627929688","","",""
"133","1.7112889289855957","1.7112889289855957","1.7112889289855957","1.4255926609039307","1.4255926609039307","1.4255926609039307","1.636224389076233","1.636224389076233","1.636224389076233","1.7270950078964233","1.7270950078964233","1.7270950078964233","1.6275949478149414","1.6275949478149414","1.6275949478149414","1.7696739435195923","1.7696739435195923","1.7696739435195923","1.4745761156082153","1.4745761156082153","1.4745761156082153","","","","1.254118800163269","1.254118800163269","1.254118800163269","","",""
"134","1.6846424341201782","1.6846424341201782","1.6846424341201782","1.437239408493042","1.437239408493042","1.437239408493042","1.832953929901123","1.832953929901123","1.832953929901123","1.4220860004425049","1.4220860004425049","1.4220860004425049","1.6251059770584106","1.6251059770584106","1.6251059770584106","1.7195879220962524","1.7195879220962524","1.7195879220962524","1.459678292274475","1.459678292274475","1.459678292274475","","","","1.5588704347610474","1.5588704347610474","1.5588704347610474","","",""
"135","1.47869873046875","1.47869873046875","1.47869873046875","1.8646899461746216","1.8646899461746216","1.8646899461746216","1.325792670249939","1.325792670249939","1.325792670249939","1.4568119049072266","1.4568119049072266","1.4568119049072266","1.5399247407913208","1.5399247407913208","1.5399247407913208","1.7800034284591675","1.7800034284591675","1.7800034284591675","1.4061468839645386","1.4061468839645386","1.4061468839645386","","","","1.4821058511734009","1.4821058511734009","1.4821058511734009","","",""
"136","1.315813422203064","1.315813422203064","1.315813422203064","1.45415461063385","1.45415461063385","1.45415461063385","1.7267029285430908","1.7267029285430908","1.7267029285430908","1.8009281158447266","1.8009281158447266","1.8009281158447266","1.2628334760665894","1.2628334760665894","1.2628334760665894","1.6099178791046143","1.6099178791046143","1.6099178791046143","1.3800164461135864","1.3800164461135864","1.3800164461135864","","","","1.6276040077209473","1.6276040077209473","1.6276040077209473","","",""
"137","1.64066481590271","1.64066481590271","1.64066481590271","1.5672006607055664","1.5672006607055664","1.5672006607055664","1.2769505977630615","1.2769505977630615","1.2769505977630615","1.118067979812622","1.118067979812622","1.118067979812622","1.2678380012512207","1.2678380012512207","1.2678380012512207","1.4259508848190308","1.4259508848190308","1.4259508848190308","1.5224683284759521","1.5224683284759521","1.5224683284759521","","","","1.499821424484253","1.499821424484253","1.499821424484253","","",""
"138","1.6713391542434692","1.6713391542434692","1.6713391542434692","1.4951258897781372","1.4951258897781372","1.4951258897781372","1.1762540340423584","1.1762540340423584","1.1762540340423584","1.571755051612854","1.571755051612854","1.571755051612854","1.6015195846557617","1.6015195846557617","1.6015195846557617","1.516071081161499","1.516071081161499","1.516071081161499","1.7015964984893799","1.7015964984893799","1.7015964984893799","","","","1.361624836921692","1.361624836921692","1.361624836921692","","",""
"139","1.535132646560669","1.535132646560669","1.535132646560669","1.61255943775177","1.61255943775177","1.61255943775177","1.6415698528289795","1.6415698528289795","1.6415698528289795","1.5189210176467896","1.5189210176467896","1.5189210176467896","1.543468952178955","1.543468952178955","1.543468952178955","1.98088800907135","1.98088800907135","1.98088800907135","1.599963665008545","1.599963665008545","1.599963665008545","","","","1.5718095302581787","1.5718095302581787","1.5718095302581787","","",""
"140","1.5947086811065674","1.5947086811065674","1.5947086811065674","1.6114946603775024","1.6114946603775024","1.6114946603775024","1.6791086196899414","1.6791086196899414","1.6791086196899414","1.5009945631027222","1.5009945631027222","1.5009945631027222","1.6915827989578247","1.6915827989578247","1.6915827989578247","1.8096001148223877","1.8096001148223877","1.8096001148223877","1.4237000942230225","1.4237000942230225","1.4237000942230225","","","","1.7856487035751343","1.7856487035751343","1.7856487035751343","","",""
"141","1.5137873888015747","1.5137873888015747","1.5137873888015747","1.4664366245269775","1.4664366245269775","1.4664366245269775","1.2622601985931396","1.2622601985931396","1.2622601985931396","1.6643413305282593","1.6643413305282593","1.6643413305282593","1.5944525003433228","1.5944525003433228","1.5944525003433228","1.6789301633834839","1.6789301633834839","1.6789301633834839","1.5779345035552979","1.5779345035552979","1.5779345035552979","","","","1.4609179496765137","1.4609179496765137","1.4609179496765137","","",""
"142","1.6954281330108643","1.6954281330108643","1.6954281330108643","1.3813374042510986","1.3813374042510986","1.3813374042510986","1.483546495437622","1.483546495437622","1.483546495437622","1.3902713060379028","1.3902713060379028","1.3902713060379028","1.1678590774536133","1.1678590774536133","1.1678590774536133","1.3254860639572144","1.3254860639572144","1.3254860639572144","1.482903242111206","1.482903242111206","1.482903242111206","","","","1.7148380279541016","1.7148380279541016","1.7148380279541016","","",""
"143","1.596555471420288","1.596555471420288","1.596555471420288","1.4015390872955322","1.4015390872955322","1.4015390872955322","1.7167671918869019","1.7167671918869019","1.7167671918869019","1.9033876657485962","1.9033876657485962","1.9033876657485962","1.4128944873809814","1.4128944873809814","1.4128944873809814","1.729470133781433","1.729470133781433","1.729470133781433","1.6362730264663696","1.6362730264663696","1.6362730264663696","","","","1.5990644693374634","1.5990644693374634","1.5990644693374634","","",""
"144","1.4360705614089966","1.4360705614089966","1.4360705614089966","1.6906847953796387","1.6906847953796387","1.6906847953796387","1.2431875467300415","1.2431875467300415","1.2431875467300415","1.5643351078033447","1.5643351078033447","1.5643351078033447","1.5494670867919922","1.5494670867919922","1.5494670867919922","1.6956864595413208","1.6956864595413208","1.6956864595413208","1.2199803590774536","1.2199803590774536","1.2199803590774536","","","","1.5749554634094238","1.5749554634094238","1.5749554634094238","","",""
"145","1.6149053573608398","1.6149053573608398","1.6149053573608398","1.1523271799087524","1.1523271799087524","1.1523271799087524","1.371039867401123","1.371039867401123","1.371039867401123","1.8860152959823608","1.8860152959823608","1.8860152959823608","1.4929907321929932","1.4929907321929932","1.4929907321929932","1.8090189695358276","1.8090189695358276","1.8090189695358276","1.5049023628234863","1.5049023628234863","1.5049023628234863","","","","1.380587100982666","1.380587100982666","1.380587100982666","","",""
"146","1.7123181819915771","1.7123181819915771","1.7123181819915771","1.284614086151123","1.284614086151123","1.284614086151123","1.311896800994873","1.311896800994873","1.311896800994873","1.706004023551941","1.706004023551941","1.706004023551941","1.5320653915405273","1.5320653915405273","1.5320653915405273","1.7435767650604248","1.7435767650604248","1.7435767650604248","1.5055439472198486","1.5055439472198486","1.5055439472198486","","","","1.7395200729370117","1.7395200729370117","1.7395200729370117","","",""
"147","1.5321886539459229","1.5321886539459229","1.5321886539459229","1.381148338317871","1.381148338317871","1.381148338317871","1.1908071041107178","1.1908071041107178","1.1908071041107178","1.3397434949874878","1.3397434949874878","1.3397434949874878","1.364534616470337","1.364534616470337","1.364534616470337","1.4987918138504028","1.4987918138504028","1.4987918138504028","1.4793505668640137","1.4793505668640137","1.4793505668640137","","","","1.3610246181488037","1.3610246181488037","1.3610246181488037","","",""
"148","1.7054985761642456","1.7054985761642456","1.7054985761642456","1.2759305238723755","1.2759305238723755","1.2759305238723755","1.7119183540344238","1.7119183540344238","1.7119183540344238","1.294034481048584","1.294034481048584","1.294034481048584","1.5031650066375732","1.5031650066375732","1.5031650066375732","1.3250547647476196","1.3250547647476196","1.3250547647476196","1.417317271232605","1.417317271232605","1.417317271232605","","","","1.350113034248352","1.350113034248352","1.350113034248352","","",""
"149","1.5497891902923584","1.5497891902923584","1.5497891902923584","1.3690322637557983","1.3690322637557983","1.3690322637557983","1.217729926109314","1.217729926109314","1.217729926109314","1.5105524063110352","1.5105524063110352","1.5105524063110352","1.5058144330978394","1.5058144330978394","1.5058144330978394","1.510064959526062","1.510064959526062","1.510064959526062","1.4926624298095703","1.4926624298095703","1.4926624298095703","","","","1.6300181150436401","1.6300181150436401","1.6300181150436401","","",""
"150","1.5970337390899658","1.5970337390899658","1.5970337390899658","1.6934162378311157","1.6934162378311157","1.6934162378311157","1.173910140991211","1.173910140991211","1.173910140991211","1.939400553703308","1.939400553703308","1.939400553703308","1.465728998184204","1.465728998184204","1.465728998184204","1.4565047025680542","1.4565047025680542","1.4565047025680542","1.5038793087005615","1.5038793087005615","1.5038793087005615","","","","1.3081448078155518","1.3081448078155518","1.3081448078155518","","",""
"151","1.5940632820129395","1.5940632820129395","1.5940632820129395","1.4909143447875977","1.4909143447875977","1.4909143447875977","1.5342833995819092","1.5342833995819092","1.5342833995819092","1.2967627048492432","1.2967627048492432","1.2967627048492432","1.463213562965393","1.463213562965393","1.463213562965393","1.5878009796142578","1.5878009796142578","1.5878009796142578","1.2644569873809814","1.2644569873809814","1.2644569873809814","","","","1.785776138305664","1.785776138305664","1.785776138305664","","",""
"152","1.7006934881210327","1.7006934881210327","1.7006934881210327","1.667349934577942","1.667349934577942","1.667349934577942","1.5968272686004639","1.5968272686004639","1.5968272686004639","1.3972429037094116","1.3972429037094116","1.3972429037094116","1.5843228101730347","1.5843228101730347","1.5843228101730347","1.3741565942764282","1.3741565942764282","1.3741565942764282","1.1977131366729736","1.1977131366729736","1.1977131366729736","","","","1.474432349205017","1.474432349205017","1.474432349205017","","",""
